_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Title_Title_jac_qgm_3_qgm_3,Title_Title_cos_dlm_dc0_dlm_dc0,Title_Title_jac_dlm_dc0_dlm_dc0,Title_Title_mel,Title_Title_lev_dist,Title_Title_lev_sim,Title_Title_nmw,Title_Title_sw,Authors_Authors_jac_qgm_3_qgm_3,Authors_Authors_cos_dlm_dc0_dlm_dc0,Authors_Authors_jac_dlm_dc0_dlm_dc0,Authors_Authors_mel,Authors_Authors_lev_dist,Authors_Authors_lev_sim,Authors_Authors_nmw,Authors_Authors_sw,Publishing_Date_Publishing_Date_jac_qgm_3_qgm_3,Publishing_Date_Publishing_Date_cos_dlm_dc0_dlm_dc0,Publishing_Date_Publishing_Date_jac_dlm_dc0_dlm_dc0,Publishing_Date_Publishing_Date_mel,Publishing_Date_Publishing_Date_lev_dist,Publishing_Date_Publishing_Date_lev_sim,Publishing_Date_Publishing_Date_nmw,Publishing_Date_Publishing_Date_sw,Pages_Pages_lev_dist,Pages_Pages_lev_sim,Pages_Pages_jar,Pages_Pages_jwn,Pages_Pages_exm,Pages_Pages_jac_qgm_3_qgm_3,Publisher_Publisher_jac_qgm_3_qgm_3,Publisher_Publisher_cos_dlm_dc0_dlm_dc0,Publisher_Publisher_jac_dlm_dc0_dlm_dc0,Publisher_Publisher_mel,Publisher_Publisher_lev_dist,Publisher_Publisher_lev_sim,Publisher_Publisher_nmw,Publisher_Publisher_sw,Language_Language_jac_qgm_3_qgm_3,Language_Language_cos_dlm_dc0_dlm_dc0,Language_Language_jac_dlm_dc0_dlm_dc0,Language_Language_mel,Language_Language_lev_dist,Language_Language_lev_sim,Language_Language_nmw,Language_Language_sw,predicted,proba
22166,2669,666,0,0.249531659797677,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.06666666666666667,0.0,0.0,0.5772430300712585,12,0.2941176470588235,-1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.43478260869565216,0.40824829046386296,0.25,0.8836601376533508,7.0,0.5882352941176471,4.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9857122610942665
22446,506,677,0,0.7474150664697193,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.48306596279144287,15,0.11764705882352944,-4.0,2.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.3819444477558136,15.0,0.0625,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9799207153010747
22583,68,683,0,0.09956076134699854,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,31.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.07692307692307693,0.0,0.0,0.6130536198616028,8,0.3846153846153846,3.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4706766903400421,29.0,0.17142857142857137,-10.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9980302731947853
22811,1539,688,0,0.447043534762833,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.25,0.33333333333333337,0.2,0.8202019929885864,9,0.4,2.0,5.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9892888240805112
23021,1261,693,0,0.5495638382236321,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.06451612903225806,0.0,0.0,0.5151515007019043,14,0.2222222222222222,-3.0,3.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9524970084760223
23045,2565,695,0,0.27095516569200784,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.2222222222222222,0.33333333333333337,0.2,0.6616161465644836,12,0.33333333333333337,-1.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,0,0.25,0.07894736842105263,0.0,0.0,0.7045940160751343,17.0,0.29166666666666663,-4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9917147178969091
23124,1168,696,0,0.595890410958904,3.0,0.25,0.3333333333333333,0.6546536707079772,0.42857142857142855,0.8717948794364929,25.0,0.3589743589743589,-11.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.21739130434782608,0.33333333333333337,0.2,0.55788654088974,7,0.46153846153846156,4.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.39947089552879333,17.0,0.05555555555555558,-10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.8790663621579464
23140,1508,696,0,0.46153846153846156,4.0,0.0,0.5,0.7071067811865476,0.5,0.9166666865348816,10.0,0.5833333333333333,4.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.21739130434782608,0.33333333333333337,0.2,0.55788654088974,7,0.46153846153846156,4.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.800000011920929,0,0.25,0.0,0.0,0.0,0.4636591374874115,18.0,0.052631578947368474,-11.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9643795838750773
23156,28,700,0,0.040000000000000036,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.06896551724137931,0.0,0.0,0.5223484635353088,11,0.3125,0.0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4166666567325592,19.0,0.050000000000000044,-14.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9922457496548471
23176,1811,700,0,0.3865267807840972,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.06896551724137931,0.0,0.0,0.5845959782600403,11,0.3125,0.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.14285714285714285,0.0,0.0,0.7977777719497681,11.0,0.2666666666666667,-6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9934285240404056
23177,1815,700,0,0.3856749311294766,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.24,0.33333333333333337,0.2,0.8049242496490479,10,0.375,1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.02040816326530612,0.0,0.0,0.5730158686637878,39.0,0.0714285714285714,-34.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9997210649248068
23283,1632,706,0,0.4325980392156863,4.0,0.0,0.3902439024390244,0.6666666666666666,0.4444444444444444,0.8239864706993103,22.0,0.4054054054054054,-6.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.07407407407407407,0.0,0.0,0.5468975305557251,9,0.3571428571428571,2.0,4.0,0.0,1.0,1.0,1.0,1,1.0,0.12121212121212122,0.0,0.0,0.572877824306488,16.0,0.30434782608695654,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8914373855813718
23342,1342,709,0,0.5283159463487332,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.17857142857142858,0.33333333333333337,0.2,0.5322270393371582,12,0.33333333333333337,-1.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9875988304478894
23355,1925,710,0,0.36883116883116884,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,11,0.0,-11.0,0.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.523809552192688,26.0,0.0714285714285714,-22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.982175865825589
23413,360,714,0,0.5042016806722689,3.0,0.0,0.6,0.7071067811865475,0.5,0.7777777910232544,4.0,0.75,8.0,12.0,0.4838709677419355,0.40824829046386296,0.25,0.9111111164093018,12.0,0.5555555555555556,3.0,15.0,0.07407407407407407,0.0,0.0,0.6038960814476013,9,0.3571428571428571,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.0,0.0,0.0,0.0,0.5353535413742065,8.0,0.2727272727272727,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8808229142280476
23602,167,720,0,0.2319444444444444,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.2222222222222222,0.33333333333333337,0.2,0.624579131603241,12,0.33333333333333337,-1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.28703704476356506,16.0,0.11111111111111116,-9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9940541692875705
23620,1072,720,0,0.6716417910447761,3.0,0.25,0.59375,0.6324555320336759,0.4,0.9357143044471741,9.0,0.6785714285714286,10.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.2222222222222222,0.33333333333333337,0.2,0.624579131603241,12,0.33333333333333337,-1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.39985379576683044,16.0,0.1578947368421053,-8.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.974428192207804
23650,1287,721,0,0.5602175602175602,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.2608695652173913,0.33333333333333337,0.2,0.8077921867370605,8,0.4285714285714286,3.0,6.0,0.0,1.0,1.0,1.0,1,1.0,0.2857142857142857,0.7071067811865475,0.5,0.8799999952316284,6.0,0.4,-2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9893227452595764
23659,1377,723,0,0.5250544662309369,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.25,0.33333333333333337,0.2,0.8202019929885864,9,0.4,2.0,5.0,0.0,1.0,1.0,1.0,1,1.0,0.03333333333333333,0.0,0.0,0.512499988079071,23.0,0.04166666666666663,-20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9987641303588488
23698,2046,724,0,0.35386119257087,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.4545454680919647,13,0.1875,-2.0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.33030304312705994,20.0,0.09090909090909094,-15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9621214699062972
23703,2237,724,0,0.3236477425122932,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.42857142857142855,0.40824829046386296,0.25,0.893750011920929,17.0,0.46875,-2.0,15.0,0.0,0.0,0.0,0.4545454680919647,13,0.1875,-2.0,2.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4208333194255829,15.0,0.0625,-10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9186841671100433
23720,770,727,0,0.9441558441558442,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.06451612903225806,0.0,0.0,0.5322270393371582,13,0.2777777777777778,-2.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9850397264274015
23768,3455,728,0,0.21070911722141827,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.07407407407407407,0.0,0.0,0.6038960814476013,9,0.3571428571428571,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.0,0.0,0.0,0.0,0.43412697315216064,15.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9597373517326565
23772,210,729,0,0.2880658436213992,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.21739130434782608,0.33333333333333337,0.2,0.55788654088974,7,0.46153846153846156,4.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.800000011920929,0,0.25,0.21428571428571427,0.0,0.0,0.6586779356002808,21.0,0.25,-5.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9957301193389891
23792,1581,729,0,0.461100569259962,4.0,0.0,0.3902439024390244,0.6123724356957945,0.375,0.8864864706993103,21.0,0.43243243243243246,-5.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.21739130434782608,0.33333333333333337,0.2,0.6773226857185364,7,0.46153846153846156,4.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.800000011920929,0,0.25,0.0,0.0,0.0,0.5475887656211853,20.0,0.13043478260869568,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9562859344327465
24089,1096,737,0,0.6724452554744526,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.07407407407407407,0.0,0.0,0.5929293036460876,10,0.33333333333333337,1.0,4.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,19.0,0.050000000000000044,-15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9976406789624787
24185,1509,741,0,0.4910536779324056,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.2,0.33333333333333337,0.2,0.7118687033653259,9,0.4,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.43484848737716675,18.0,0.09999999999999998,-7.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9915717446327244
24211,559,743,0,0.7523553162853298,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07407407407407407,0.0,0.0,0.6645021438598633,9,0.3571428571428571,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.4763071835041046,20.0,0.16666666666666663,-3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9790174474859483
24309,1099,746,0,0.6787989080982711,4.0,0.0,0.48148148148148145,0.6324555320336759,0.4,0.9130434393882751,10.0,0.5652173913043479,3.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.44949495792388916,10,0.16666666666666663,1.0,2.0,0.0,1.0,1.0,1.0,1,1.0,0.13333333333333333,0.4082482904638631,0.16666666666666666,0.8285714387893677,36.0,0.1428571428571429,-30.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9960916427549371
24433,1025,752,0,0.7336585365853658,3.0,0.25,0.4166666666666667,0.7453559924999299,0.5555555555555556,0.5611110925674438,25.0,0.4444444444444444,-5.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.19230769230769232,0.33333333333333337,0.2,0.6076202988624573,11,0.3529411764705882,0.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3819444477558136,15.0,0.0625,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9337873591097055
24484,1044,755,0,0.7231800766283525,4.0,0.0,0.52,0.6666666666666667,0.5,0.7423433065414429,5.0,0.7222222222222222,11.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.17857142857142858,0.33333333333333337,0.2,0.5989057421684265,12,0.33333333333333337,-1.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0425531914893617,0.4082482904638631,0.16666666666666666,0.6150793433189392,38.0,0.09523809523809523,-34.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7784204105795238
24489,1108,755,0,0.6814079422382672,4.0,0.0,0.46153846153846156,0.6546536707079772,0.42857142857142855,0.8837209343910217,25.0,0.41860465116279066,-7.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.03125,0.0,0.0,0.5107744336128235,14,0.2222222222222222,-3.0,3.0,0.0,1.0,1.0,1.0,1,1.0,0.2857142857142857,0.7071067811865475,0.5,0.8799999952316284,6.0,0.4,-2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9719888459556564
24641,561,763,0,0.7352555701179555,2.0,0.33333333333333337,0.4,0.8164965809277259,0.6666666666666666,0.4166666567325592,8.0,0.5,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.18518518518518517,0.33333333333333337,0.2,0.5874713659286499,10,0.4117647058823529,1.0,6.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5001169443130493,20.0,0.19999999999999996,-1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.7993458013918379
24643,583,763,0,0.7640891218872871,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.18518518518518517,0.33333333333333337,0.2,0.5216874480247498,11,0.3529411764705882,0.0,5.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.5001169443130493,20.0,0.19999999999999996,-1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.992883358619117
24653,3466,763,0,0.22013848817080206,3.0,0.25,0.4,0.8164965809277259,0.6666666666666666,0.4166666567325592,8.0,0.5,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.18518518518518517,0.33333333333333337,0.2,0.5874713659286499,10,0.4117647058823529,1.0,6.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5254545211791992,20.0,0.19999999999999996,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.7935426224802621
24726,2311,765,0,0.3310255300735613,4.0,0.0,0.4878048780487805,0.5345224838248487,0.2857142857142857,0.892307698726654,21.0,0.46153846153846156,-3.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.18518518518518517,0.33333333333333337,0.2,0.5398523211479187,11,0.3529411764705882,0.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.44061997532844543,22.0,0.08333333333333337,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9336971871992278
24756,3953,765,0,0.1935239058942575,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.06666666666666667,0.0,0.0,0.6492869853973389,12,0.2941176470588235,-1.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.49040403962135315,21.0,0.125,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9841460227661085
24905,1254,772,0,0.6156299840510366,4.0,0.0,0.34782608695652173,0.5773502691896258,0.3333333333333333,0.2850877046585083,11.0,0.42105263157894735,-3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.2608695652173913,0.33333333333333337,0.2,0.8376623392105103,8,0.4285714285714286,3.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.1875,0.0,0.0,0.43131521344184875,23.0,0.32352941176470584,-6.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.8203395409555951
24909,3367,772,0,0.2292842292842293,4.0,0.0,0.34782608695652173,0.5773502691896258,0.3333333333333333,0.2850877046585083,11.0,0.42105263157894735,-3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.20833333333333334,0.33333333333333337,0.2,0.5692640542984009,8,0.4285714285714286,3.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.022727272727272728,0.0,0.0,0.4516806900501251,33.0,0.02941176470588236,-26.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9443644611687162
25039,1789,778,0,0.4348798211291224,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,42.0,42.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.03571428571428571,0.0,0.0,0.5468975305557251,10,0.2857142857142857,1.0,3.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.523809552192688,26.0,0.0714285714285714,-22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9995708096818323
25050,2035,778,0,0.38230958230958234,4.0,0.0,0.8695652173913043,0.857142857142857,0.75,0.9904761910438538,1.0,0.9761904761904762,41.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.20833333333333334,0.33333333333333337,0.2,0.7245671153068542,8,0.4285714285714286,3.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.5289855003356934,21.0,0.08695652173913049,-17.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.997129117481949
25067,233,779,0,0.2991014120667522,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.20833333333333334,0.33333333333333337,0.2,0.6168830990791321,8,0.4285714285714286,3.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.050000000000000044,-15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.993547418856059
25091,1027,780,0,0.759493670886076,4.0,0.0,0.325,0.5773502691896258,0.3333333333333333,0.8702702522277832,24.0,0.3513513513513513,-11.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.20833333333333334,0.33333333333333337,0.2,0.6721981763839722,8,0.4285714285714286,3.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,0,0.25,0.05714285714285714,0.0,0.0,0.5083333253860474,21.0,0.125,-12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9484323375907179
25132,2569,782,0,0.30439859867652785,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.23076923076923078,0.33333333333333337,0.2,0.6714200973510742,10,0.4117647058823529,1.0,6.0,1.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,0,0.25,0.05714285714285714,0.0,0.0,0.5083333253860474,21.0,0.125,-12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9976738581676053
25256,1221,784,0,0.6420966420966421,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.21739130434782608,0.33333333333333337,0.2,0.6689976453781128,7,0.46153846153846156,4.0,6.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.4647058844566345,15.0,0.11764705882352944,-5.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9870761777365532
25390,1580,795,0,0.5031645569620253,4.0,0.0,0.4230769230769231,0.5656854249492379,0.36363636363636365,0.8630145192146301,22.0,0.5217391304347826,3.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.06666666666666667,0.0,0.0,0.6350904107093811,12,0.2941176470588235,-1.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.5289855003356934,21.0,0.08695652173913049,-17.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9260653842984388
25426,2224,795,0,0.35746402877697847,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,25.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.03225806451612903,0.0,0.0,0.44955435395240784,13,0.23529411764705888,-2.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.523809552192688,26.0,0.0714285714285714,-22.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9973009034350092
25519,83,798,0,0.10401002506265666,3.0,0.0,0.34782608695652173,0.6546536707079772,0.42857142857142855,0.8727272748947144,28.0,0.36363636363636365,-12.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.23076923076923078,0.33333333333333337,0.2,0.7084571123123169,11,0.3529411764705882,0.0,6.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4583333432674408,17.0,0.05555555555555558,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8914332085915858
25546,691,798,0,0.8659147869674185,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.06666666666666667,0.0,0.0,0.5828877091407776,12,0.2941176470588235,-1.0,5.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4583333432674408,17.0,0.05555555555555558,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9763623485669856
