,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
63477,63477,1025,2716,Immortals After Dark #6: Kiss of a Demon King,Kresley Cole,Romance:Romance Books,21 Jul 2009,352,SIMON & SCHUSTER,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63478,63478,1038,2716,Immortals After Dark #3: Wicked Deeds on a Winter's Night,Kresley Cole,Romance:Romance Books,03 Dec 2007,352,SIMON & SCHUSTER,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63489,63489,1299,2716,The Winter Sea,Susanna Kearsley,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Fiction,01 Dec 2010,544,Sourcebooks Inc,English,Deep Kiss of Winter,Kresley Cole;Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,October 13th 2009,426,Pocket Books,English
63740,63740,2386,2733,Thirty Nights with a Highland Husband,Melissa Mayhue,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,26 Jun 2007,384,SIMON & SCHUSTER,English,A Highlander of Her Own,Melissa Mayhue,Science Fiction;Time Travel;Romance;Romance;Historical Romance;Romance;Paranormal Romance;Fantasy;Fantasy;Paranormal;Romance;Time Travel Romance;Historical;Fairies;Fae;Historical;Historical Fiction,January 27th 2009,336,Pocket Books,English
63750,63750,3529,2734,Knight and Play,Kitty French,Erotic Fiction,26 Sep 2013,224,Createspace,English,Knight & Stay,Kitty French,Romance;Adult Fiction;Erotica;Erotica;Bdsm;Romance;Contemporary Romance;Contemporary,May 4th 2013,220,,
63751,63751,3554,2734,Knight and Stay,Kitty French,Erotic Fiction,26 Sep 2013,211,Createspace Independent Publishing Platform,English,Knight & Stay,Kitty French,Romance;Adult Fiction;Erotica;Erotica;Bdsm;Romance;Contemporary Romance;Contemporary,May 4th 2013,220,,
63989,63989,2173,2749,A Dark Champion,Kinley MacGregor,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,29 Aug 2011,384,HarperCollins Publishers Inc,English,A Dark Champion,Kinley MacGregor,Romance;Historical Romance;Romance;Historical;Historical;Medieval,April 27th 2004,373,Avon,English
64043,64043,1450,2753,Back to the Bedroom,Janet Evanovich,Adult & Contemporary Romance:Adult & Contemporary Romance,25 Feb 2014,258,HarperCollins Publishers Inc,English,Back to the Bedroom,Janet Evanovich,Romance;Womens Fiction;Chick Lit;Fiction;Humor;Romance;Contemporary Romance;Contemporary,February 25th 2014,234,Harper,English
64341,64341,270,2769,Succubus Blues,Richelle Mead,Contemporary Fiction:Fantasy:Fantasy Books:Romance:Romance Books,05 Aug 2010,384,Kensington Publishing,English,Succubus on Top,Richelle Mead,Fantasy;Urban Fantasy;Fantasy;Paranormal;Fantasy;Romance;Romance;Paranormal Romance;Paranormal;Vampires,January 1st 2008,314,Kensington Publishing Corporation,English
64595,64595,722,2782,Northanger Abbey (Vintage Classics Austen Series),Jane Austen:P. D. James,Classic Books & Novels:Romance:Romance Books,01 Nov 2014,304,Vintage Publishing,English,Mob Boss: The Complete Series Box Set (1-3): Ruthless; Fearless; Lawless,Michelle St. James,Suspense,September 21st 2016,651,Blackthorn Press,
64637,64637,2161,2783,Always a Scoundrel,Suzanne Enoch,Romance:Romance Books:Historical Romance:Historical Romance,06 Jul 2011,384,HarperCollins Publishers Inc,English,Always a Scoundrel,Suzanne Enoch,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance;Historical;Historical Fiction,April 28th 2009,373,Avon,English
64677,64677,678,2787,Swear on This Life : A Novel,Renee Carlino,Adult & Contemporary Romance:Adult & Contemporary Romance,11 Aug 2016,320,Atria Books,English,Swear on This Life,Renee Carlino,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Fiction,August 9th 2016,320,Atria Books,None
64840,64840,3025,2800,Some Kind Of Hero : A Troubleshooters Novel,Suzanne Brockmann,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Feb 2018,400,Random House USA Inc,English,Distant Waves: A Novel of the Titanic,Suzanne Weyn,Historical;Historical Fiction;Young Adult;Romance;Historical,January 1st 2009,336,Scholastic,English
65076,65076,2979,2819,Tempt Me with Darkness,Shayla Black,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Aug 2008,352,SIMON & SCHUSTER,English,Tempt Me with Darkness,Shayla Black,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Adult Fiction;Erotica;Fantasy;Magic,August 26th 2008,384,Pocket Books,English
65439,65439,1744,2847,Master of Desire,Kinley MacGregor,Historical Romance:Historical Romance,26 Jul 2005,384,HarperCollins Publishers Inc,English,Master of Seduction,Kinley MacGregor,Romance;Historical Romance;Romance;Historical;Adventure;Pirates,June 28th 2005,352,Avon,English
65866,65866,328,2863,The Ugly Duchess,Eloisa James,Contemporary Fiction:Historical Romance:Historical Romance,30 Nov 2012,384,HarperCollins Publishers Inc,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65867,65867,344,2863,My American Duchess,Eloisa James,Historical Romance:Historical Romance,26 Jan 2016,416,Little Brown Book Group,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65869,65869,369,2863,This Duchess of Mine,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,372,HarperCollins Publishers Inc,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65876,65876,1577,2863,Duchess in Love,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,400,HarperCollins Publishers Inc,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65885,65885,1718,2863,Desperate Duchesses,Eloisa James,Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65895,65895,2036,2863,My American Duchess,Eloisa James,Historical Romance:Historical Romance,26 Jan 2016,432,AVON BOOKS,English,My American Duchess,Eloisa James;Kate Reading,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency;Fiction,January 26th 2016,12,HarperAudio,English
65908,65908,2130,2864,After the Kiss : The Notorious Gentlemen,Suzanne Enoch,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,After the Kiss,Suzanne Enoch,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance,June 24th 2008,357,Avon,English
66330,66330,1354,2878,Vampire Mine,Kerrelyn Sparks,Romance:Romance Books,11 Jul 2011,384,HarperCollins Publishers Inc,English,Vampire Mine,Kerrelyn Sparks,Romance;Paranormal Romance;Paranormal;Vampires;Fantasy;Paranormal;Romance;Paranormal;Angels,March 29th 2011,369,Avon,English
66331,66331,1444,2878,How To Marry A Millionaire Vampire,Kerrelyn Sparks,Myth & Legend Told As Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,11 Jul 2011,384,HarperCollins Publishers Inc,English,Vampire Mine,Kerrelyn Sparks,Romance;Paranormal Romance;Paranormal;Vampires;Fantasy;Paranormal;Romance;Paranormal;Angels,March 29th 2011,369,Avon,English
66335,66335,2599,2878,Be Still My Vampire Heart,Kerrelyn Sparks,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Vampire Mine,Kerrelyn Sparks,Romance;Paranormal Romance;Paranormal;Vampires;Fantasy;Paranormal;Romance;Paranormal;Angels,March 29th 2011,369,Avon,English
66533,66533,2543,2886,Before Jamaica Lane,Samantha Young,Adult & Contemporary Romance:Adult & Contemporary Romance,16 Jan 2014,416,Penguin Books Ltd,English,Before Ever After,Samantha Sotto,Fiction;Romance;Fantasy;Historical;Historical Fiction;Mystery;Womens Fiction;Chick Lit;Historical;Contemporary;Fantasy;Paranormal;Adult,August 2nd 2011,297,Crown,None
66543,66543,2723,2887,Come a Little Bit Closer,Bella Andre,Adult & Contemporary Romance:Adult & Contemporary Romance,25 Feb 2014,376,Mira Books,English,Come A Little Bit Closer,Bella Andre,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit,November 28th 2012,400,Smashwords,English
66680,66680,1948,2896,When the Duke Returns,Eloisa James,Historical Romance:Historical Romance:Historical Fiction,12 Nov 2009,384,Hodder & Stoughton General Division,English,When the Duke Returns,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Fiction;Historical Romance;Regency Romance,November 25th 2008,375,Avon,English
66703,66703,3281,2898,Blindfolded Innocence,Alessandra Torre,Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,28 Jan 2014,299,Harlequin,English,Masked Innocence,Alessandra Torre,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Romance;Erotic Romance;Erotica;Bdsm,February 25th 2014,300,Alessandra Torre,
66704,66704,3549,2898,The End of the Innocence,Alessandra Torre,Erotic Fiction,23 Mar 2014,448,Dca Inc.,English,Masked Innocence,Alessandra Torre,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Romance;Erotic Romance;Erotica;Bdsm,February 25th 2014,300,Alessandra Torre,
66706,66706,3833,2898,End of Innocence - Aussie,Alessandra Torre,Erotic Fiction,18 Apr 2014,462,Dca Inc.,English,Masked Innocence,Alessandra Torre,Romance;Adult Fiction;Erotica;Romance;Contemporary Romance;Romance;Erotic Romance;Erotica;Bdsm,February 25th 2014,300,Alessandra Torre,
67099,67099,3763,2912,MVP : Book Three VIP Trilogy,M Robinson,Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,11 Jun 2015,262,Createspace Independent Publishing Platform,English,The Photographer Trilogy Box Set,Sarah  Robinson,Suspense;Romance;Mystery;Thriller;Mystery Thriller,January 1st 2015,999,,None
67100,67100,3898,2912,The Madam : Book 2 of the VIP Trilogy,M Robinson,Erotic Fiction,11 Jun 2015,272,Createspace Independent Publishing Platform,English,The Photographer Trilogy Box Set,Sarah  Robinson,Suspense;Romance;Mystery;Thriller;Mystery Thriller,January 1st 2015,999,,None
67419,67419,2788,2929,Rock Addiction,Nalini Singh,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,09 Sep 2014,404,Tka Distribution,English,Rock Addiction,Nalini Singh,Romance;Contemporary;Romance;Contemporary Romance;New Adult;Music,September 9th 2014,406,,
67423,67423,171,2932,The Guardian,Sherrilyn Kenyon,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2011,345,St Martin's Press,English,The Guardian,Sherrilyn Kenyon,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy,November 1st 2011,345,St. Martin's Press,English
67652,67652,1111,2943,Longest Ride,Nicholas Sparks,Contemporary Fiction:Romance:Romance Books,30 Sep 2014,475,Little Brown & Company,English,The Longest Ride,Nicholas Sparks,Contemporary;Adult;Audiobook,July 3rd 2014,480,Sphere,English
67776,67776,460,2945,Last Night's Scandal,Loretta Chase,Historical Romance:Historical Romance,08 Jul 2011,372,HarperCollins Publishers Inc,English,Your Scandalous Ways,Loretta Chase,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 27th 2008,357,Avon,English
67777,67777,528,2945,Scandal Wears Satin,Loretta Chase,Contemporary Fiction:Historical Romance:Historical Romance,26 Jun 2012,371,HarperCollins Publishers Inc,English,Your Scandalous Ways,Loretta Chase,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 27th 2008,357,Avon,English
67785,67785,1891,2945,Your Scandalous Ways,Loretta Chase,Historical Romance:Historical Romance,08 Jul 2011,374,HarperCollins Publishers Inc,English,Your Scandalous Ways,Loretta Chase,Romance;Romance;Historical Romance;Historical;Historical;Regency;Historical;Historical Fiction,May 27th 2008,357,Avon,English
67815,67815,1654,2951,The Ranger,Monica McCarty,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,01 Jan 2011,416,Random House USA Inc,English,The Ranger,Monica McCarty,Romance;Historical Romance;Romance;Historical,December 28th 2010,398,Ballantine Books,English
67951,67951,2727,2955,Always on My Mind,Bella Andre,Adult & Contemporary Romance:Adult & Contemporary Romance,29 Apr 2014,299,Mira Books,English,Always on My Mind,Bella Andre,Romance;Romance;Contemporary Romance;Contemporary,March 5th 2013,214,Amazon Digital Services; Inc.,;
68089,68089,1348,2964,Immortally Yours,Lynsay Sands,Thriller Books:Thrillers:Horror:Horror:Fantasy:Fantasy Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Sep 2017,400,AVON BOOKS,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
68091,68091,1401,2964,Immortal Ever After : An Argeneau Novel,Lynsay Sands,Fantasy:Fantasy Books:Romance:Romance Books,19 Mar 2013,384,HarperCollins Publishers Inc,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
68093,68093,1406,2964,The Renegade Hunter : A Rogue Hunter Novel,Lynsay Sands,Fantasy:Fantasy Books:Romance:Romance Books,01 Dec 2009,384,HarperCollins Publishers Inc,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
68111,68111,2588,2964,The Immortal Who Loved Me : An Argeneau Novel,Lynsay Sands,Contemporary Fiction:Horror:Horror:Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,24 Feb 2015,357,AVON BOOKS,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
68114,68114,2658,2964,Immortal Nights,Lynsay Sands,Horror:Horror:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Oct 2017,375,AVON BOOKS,English,The Immortal Hunter,Lynsay Sands,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy;Paranormal;Fantasy,March 31st 2009,360,Avon,English
68133,68133,58,2968,The Summer Seaside Kitchen : Winner of the RNA Romantic Comedy Novel Award 2018,Jenny Colgan,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,16 Feb 2017,464,Little Brown Book Group,English,We'll Always Have Summer,Jenny Han,Young Adult;Romance;Contemporary,April 26th 2011,291,Simon & Schuster Children's Publishing,English
68134,68134,126,2968,Summer at Little Beach Street Bakery : W&H Readers Best Feel-Good Read,Jenny Colgan,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Feb 2015,448,Little Brown Book Group,English,We'll Always Have Summer,Jenny Han,Young Adult;Romance;Contemporary,April 26th 2011,291,Simon & Schuster Children's Publishing,English
68209,68209,111,2974,Beautiful Bastard,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Dec 2013,320,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68211,68211,189,2974,Beautiful Stranger,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Jun 2013,352,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68212,68212,247,2974,Beautiful Player,Christina Lauren,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Nov 2013,432,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68213,68213,249,2974,Beautiful Bitch,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Sep 2013,160,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68216,68216,578,2974,Beautiful Beginning,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,21 Nov 2013,208,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68217,68217,596,2974,Beautiful Bombshell,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,09 Dec 2013,160,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68220,68220,1156,2974,Beautiful Secret,Christina Lauren,Contemporary Fiction:Thriller Books:Thrillers:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Apr 2015,400,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68226,68226,2423,2974,Beautiful Boss,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Mar 2016,144,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68228,68228,2470,2974,Beautiful,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2016,416,SIMON & SCHUSTER,English,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68235,68235,3357,2974,Beautiful Bastard. Un tipo odioso: Serie Beautiful Bastard 1,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,272,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68236,68236,3480,2974,Beautiful Stranger. Un desconocido encantador,Christina Lauren:Concepción Rodríguez González,Erotic Fiction:Romance:Romance Books,03 Jun 2014,304,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68237,68237,3550,2974,Beautiful player : Un Seductor Irresistible / an Irresistible Seducer,Christina Lauren,Erotic Fiction:Romance:Romance Books,03 Jun 2014,400,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68240,68240,3774,2974,Beautiful secret (Un secreto explosivo),Christina Lauren,Erotic Fiction:Romance:Romance Books,21 Jul 2015,357,DEBOLSILLO,Spanish,Beautiful Beginning,Christina Lauren,New Adult;Humor;Funny;Romance;Erotic Romance;Adult Fiction;Erotica;Humor,November 19th 2013,208,Pocket Star,
68557,68557,3896,2983,Absolute Erotica : The Definitive Collection,Elizabeth Chamberlain,Erotic Fiction,01 Sep 2009,180,Trafford Publishing,English,Definitely Dead,Charlaine Harris,Fantasy;Paranormal;Vampires;Fantasy;Paranormal;Fantasy;Urban Fantasy;Fiction;Romance;Mystery,March 27th 2007,342,Ace Books,English
68566,68566,2737,2984,All Summer Long,Susan Mallery,Adult & Contemporary Romance:Adult & Contemporary Romance,31 Jul 2012,376,HarperCollins Publishers,English,Almost Summer,Susan Mallery,Romance;Romance;Contemporary Romance;Contemporary;Novella;Womens Fiction;Chick Lit,May 1st 2012,53,HQN Books,English
68567,68567,2783,2984,Summer Nights,Susan Mallery,Adult & Contemporary Romance:Adult & Contemporary Romance,26 Jun 2012,384,HarperCollins Publishers,English,Almost Summer,Susan Mallery,Romance;Romance;Contemporary Romance;Contemporary;Novella;Womens Fiction;Chick Lit,May 1st 2012,53,HQN Books,English
68607,68607,1076,2989,Ruthless Game,Christine Feehan,Romance:Romance Books,14 Jan 2011,397,Penguin Putnam Inc,English,Ruthless Game,Christine Feehan,Fantasy;Paranormal;Romance;Paranormal Romance;Romance,December 28th 2010,416,Jove,English
69128,69128,1682,3017,Passions of a Wicked Earl,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance,08 Jul 2011,384,HarperCollins Publishers Inc,English,Passions of a Wicked Earl,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 26th 2010,384,Avon,
69134,69134,1908,3017,Lord of Wicked Intentions,Lorraine Heath,Contemporary Fiction:Historical Romance:Historical Romance,30 Apr 2013,384,HarperCollins Publishers Inc,English,Passions of a Wicked Earl,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 26th 2010,384,Avon,
69140,69140,2178,3017,When the Duke Was Wicked,Lorraine Heath,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,25 Feb 2014,384,HarperCollins Publishers Inc,English,Passions of a Wicked Earl,Lorraine Heath,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction;Historical Romance;Regency Romance,October 26th 2010,384,Avon,
69150,69150,136,3018,One Grave at a Time : A Night Huntress Novel,Jeaniene Frost,Fantasy:Fantasy Books:Romance:Romance Books,01 Oct 2011,384,HarperCollins Publishers Inc,English,One Foot in the Grave,Jeaniene Frost,Paranormal;Vampires;Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance,April 29th 2008,357,Avon,English
69161,69161,1349,3018,One Foot in the Grave : A Night Huntress Novel,Jeaniene Frost,Fantasy:Fantasy Books:Romance:Romance Books,06 Jul 2011,386,HarperCollins Publishers Inc,English,One Foot in the Grave,Jeaniene Frost,Paranormal;Vampires;Fantasy;Paranormal;Fantasy;Urban Fantasy;Romance,April 29th 2008,357,Avon,English
69175,69175,1880,3019,Highland Warrior,Monica McCarty,Romance:Romance Books:Historical Romance:Historical Romance,31 Jan 2009,384,Random House USA Inc,English,Highland Outlaw,Monica McCarty,Romance;Historical Romance;Romance;Historical,February 24th 2009,356,Ballantine Books,English
69176,69176,1894,3019,Highland Outlaw : A Novel,Monica McCarty,Historical Romance:Historical Romance,24 Feb 2009,432,Random House USA Inc,English,Highland Outlaw,Monica McCarty,Romance;Historical Romance;Romance;Historical,February 24th 2009,356,Ballantine Books,English
69177,69177,1933,3019,Highlander Unmasked,Monica McCarty,Romance:Romance Books:Historical Romance:Historical Romance,02 Nov 2007,432,Random House USA Inc,English,Highland Outlaw,Monica McCarty,Romance;Historical Romance;Romance;Historical,February 24th 2009,356,Ballantine Books,English
69178,69178,1937,3019,Highland Scoundrel,Monica McCarty,Historical Romance:Historical Romance,01 Sep 2009,416,Random House USA Inc,English,Highland Outlaw,Monica McCarty,Romance;Historical Romance;Romance;Historical,February 24th 2009,356,Ballantine Books,English
69179,69179,1973,3019,Highlander Untamed,Monica McCarty,Romance:Romance Books:Historical Romance:Historical Romance,06 Aug 2007,368,Random House USA Inc,English,Highland Outlaw,Monica McCarty,Romance;Historical Romance;Romance;Historical,February 24th 2009,356,Ballantine Books,English
69458,69458,495,3031,Someone to Watch over ME,Lisa Kleypas,Romance:Romance Books:Historical Romance:Historical Romance,06 Jul 2011,374,HarperCollins Publishers Inc,English,Someone to Watch Over Me,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,May 1st 1999,362,Avon,
69527,69527,3480,3036,Beautiful Stranger. Un desconocido encantador,Christina Lauren:Concepción Rodríguez González,Erotic Fiction:Romance:Romance Books,03 Jun 2014,304,DEBOLSILLO,Spanish,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69528,69528,111,3036,Beautiful Bastard,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Dec 2013,320,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69529,69529,189,3036,Beautiful Stranger,Christina Lauren,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Jun 2013,352,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69530,69530,247,3036,Beautiful Player,Christina Lauren,Contemporary Fiction:Erotic Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Nov 2013,432,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69531,69531,249,3036,Beautiful Bitch,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,07 Sep 2013,160,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69533,69533,578,3036,Beautiful Beginning,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,21 Nov 2013,208,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69534,69534,596,3036,Beautiful Bombshell,Christina Lauren,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,09 Dec 2013,160,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
69536,69536,1156,3036,Beautiful Secret,Christina Lauren,Contemporary Fiction:Thriller Books:Thrillers:Adult & Contemporary Romance:Adult & Contemporary Romance,14 Apr 2015,400,SIMON & SCHUSTER,English,Cold-Blooded Beautiful,Christine Zolendz,Dark;Romance;Sociology;Abuse;Romance;Contemporary Romance;New Adult,February 5th 2014,282,,None
